"ModName2","ModType","Comparison","Set","EvalStratum","n_tests","n_correct","PctCorrect"
"Strat","RpartScore","EnotP","Training","NV",3,3,1
"Strat","RpartScore","EvIdry","Testing","AZ",2,1,0.5
"Strat","RpartScore","EvIdry","Testing","CA",1,1,1
"Strat","RpartScore","EvIdry","Testing","CO-WY-UT-MT",1,0,0
"Strat","RpartScore","EvIdry","Testing","NM-TX",1,1,1
"Strat","RpartScore","EvIdry","Testing","NV",1,0,0
"Strat","RpartScore","EvIdry","Training","AZ",12,9,0.75
"Strat","RpartScore","EvIdry","Training","CA",2,2,1
"Strat","RpartScore","EvIdry","Training","CO-WY-UT-MT",10,7,0.7
"Strat","RpartScore","EvIdry","Training","NM-TX",6,6,1
"Strat","RpartScore","EvIdry","Training","NV",6,5,0.833333333333333
"Strat","RpartScore","EvNE","Testing","AZ",10,9,0.9
"Strat","RpartScore","EvNE","Testing","CA",3,3,1
"Strat","RpartScore","EvNE","Testing","CO-WY-UT-MT",1,0,0
"Strat","RpartScore","EvNE","Testing","NM-TX",5,5,1
"Strat","RpartScore","EvNE","Testing","NV",1,0,0
"Strat","RpartScore","EvNE","Training","AZ",16,12,0.75
"Strat","RpartScore","EvNE","Training","CA",14,14,1
"Strat","RpartScore","EvNE","Training","CO-WY-UT-MT",14,11,0.785714285714286
"Strat","RpartScore","EvNE","Training","NM-TX",9,9,1
"Strat","RpartScore","EvNE","Training","NV",16,14,0.875
"Strat","RpartScore","EvNE_SInm","Testing","AZ",10,9,0.9
"Strat","RpartScore","EvNE_SInm","Testing","CA",3,3,1
"Strat","RpartScore","EvNE_SInm","Testing","CO-WY-UT-MT",1,0,0
"Strat","RpartScore","EvNE_SInm","Testing","NM-TX",5,5,1
"Strat","RpartScore","EvNE_SInm","Testing","NV",1,0,0
"Strat","RpartScore","EvNE_SInm","Training","AZ",16,12,0.75
"Strat","RpartScore","EvNE_SInm","Training","CA",14,14,1
"Strat","RpartScore","EvNE_SInm","Training","CO-WY-UT-MT",14,11,0.785714285714286
"Strat","RpartScore","EvNE_SInm","Training","NM-TX",9,9,1
"Strat","RpartScore","EvNE_SInm","Training","NV",16,14,0.875
"Strat","RpartScore","EvNE_SIpnw","Testing","AZ",10,9,0.9
"Strat","RpartScore","EvNE_SIpnw","Testing","CA",3,3,1
"Strat","RpartScore","EvNE_SIpnw","Testing","CO-WY-UT-MT",1,0,0
"Strat","RpartScore","EvNE_SIpnw","Testing","NM-TX",5,5,1
"Strat","RpartScore","EvNE_SIpnw","Testing","NV",1,0,0
"Strat","RpartScore","EvNE_SIpnw","Training","AZ",16,12,0.75
"Strat","RpartScore","EvNE_SIpnw","Training","CA",14,14,1
"Strat","RpartScore","EvNE_SIpnw","Training","CO-WY-UT-MT",14,11,0.785714285714286
"Strat","RpartScore","EvNE_SIpnw","Training","NM-TX",9,8,0.888888888888889
"Strat","RpartScore","EvNE_SIpnw","Training","NV",16,14,0.875
"Strat","RpartScore","PnotE","Testing","AZ",6,6,1
"Strat","RpartScore","PnotE","Testing","CA",1,1,1
"Strat","RpartScore","PnotE","Testing","NM-TX",2,2,1
"Strat","RpartScore","PnotE","Training","CA",4,4,1
"Strat","RpartScore","PnotE","Training","CO-WY-UT-MT",3,3,1
"Strat","RpartScore","PnotE","Training","NM-TX",3,3,1
"Strat","RpartScore","PnotE","Training","NV",6,6,1
"Strat","RpartScore","PvIvE","Testing","AZ",10,6,0.6
"Strat","RpartScore","PvIvE","Testing","CA",3,2,0.666666666666667
"Strat","RpartScore","PvIvE","Testing","CO-WY-UT-MT",1,0,0
"Strat","RpartScore","PvIvE","Testing","NM-TX",5,3,0.6
"Strat","RpartScore","PvIvE","Testing","NV",1,0,0
"Strat","RpartScore","PvIvE","Training","AZ",16,12,0.75
"Strat","RpartScore","PvIvE","Training","CA",14,11,0.785714285714286
"Strat","RpartScore","PvIvE","Training","CO-WY-UT-MT",14,11,0.785714285714286
"Strat","RpartScore","PvIvE","Training","NM-TX",9,7,0.777777777777778
"Strat","RpartScore","PvIvE","Training","NV",16,11,0.6875
"Strat","RpartScore","PvIwet","Testing","AZ",8,5,0.625
"Strat","RpartScore","PvIwet","Testing","CA",2,1,0.5
"Strat","RpartScore","PvIwet","Testing","NM-TX",4,2,0.5
"Strat","RpartScore","PvIwet","Training","AZ",2,2,1
"Strat","RpartScore","PvIwet","Training","CA",12,9,0.75
"Strat","RpartScore","PvIwet","Training","CO-WY-UT-MT",4,4,1
"Strat","RpartScore","PvIwet","Training","NM-TX",3,1,0.333333333333333
"Strat","RpartScore","PvIwet","Training","NV",10,6,0.6
"Strat","RpartScore","PvNP","Testing","AZ",10,6,0.6
"Strat","RpartScore","PvNP","Testing","CA",3,2,0.666666666666667
"Strat","RpartScore","PvNP","Testing","CO-WY-UT-MT",1,1,1
"Strat","RpartScore","PvNP","Testing","NM-TX",5,3,0.6
"Strat","RpartScore","PvNP","Testing","NV",1,1,1
"Strat","RpartScore","PvNP","Training","AZ",16,16,1
"Strat","RpartScore","PvNP","Training","CA",14,11,0.785714285714286
"Strat","RpartScore","PvNP","Training","CO-WY-UT-MT",14,14,1
"Strat","RpartScore","PvNP","Training","NM-TX",9,7,0.777777777777778
"Strat","RpartScore","PvNP","Training","NV",16,13,0.8125
"Strat H2O","RandomForest","EnotP","Testing","AZ",2,2,1
"Strat H2O","RandomForest","EnotP","Testing","CO-WY-UT-MT",1,1,1
"Strat H2O","RandomForest","EnotP","Testing","NM-TX",1,1,1
"Strat H2O","RandomForest","EnotP","Testing","NV",1,1,1
"Strat H2O","RandomForest","EnotP","Training","AZ",10,10,1
"Strat H2O","RandomForest","EnotP","Training","CA",3,3,1
"Strat H2O","RandomForest","EnotP","Training","CO-WY-UT-MT",5,5,1
"Strat H2O","RandomForest","EnotP","Training","NM-TX",4,4,1
"Strat H2O","RandomForest","EnotP","Training","NV",3,3,1
"Strat H2O","RandomForest","EvIdry","Testing","AZ",4,4,1
"Strat H2O","RandomForest","EvIdry","Testing","CO-WY-UT-MT",3,2,0.666666666666667
"Strat H2O","RandomForest","EvIdry","Testing","NM-TX",1,1,1
"Strat H2O","RandomForest","EvIdry","Testing","NV",1,1,1
"Strat H2O","RandomForest","EvIdry","Training","AZ",10,5,0.5
"Strat H2O","RandomForest","EvIdry","Training","CA",3,3,1
"Strat H2O","RandomForest","EvIdry","Training","CO-WY-UT-MT",8,4,0.5
"Strat H2O","RandomForest","EvIdry","Training","NM-TX",6,4,0.666666666666667
"Strat H2O","RandomForest","EvIdry","Training","NV",6,3,0.5
"Strat H2O","RandomForest","EvNE","Testing","AZ",5,5,1
"Strat H2O","RandomForest","EvNE","Testing","CA",3,3,1
"Strat H2O","RandomForest","EvNE","Testing","CO-WY-UT-MT",3,2,0.666666666666667
"Strat H2O","RandomForest","EvNE","Testing","NM-TX",2,2,1
"Strat H2O","RandomForest","EvNE","Testing","NV",4,4,1
"Strat H2O","RandomForest","EvNE","Training","AZ",21,14,0.666666666666667
"Strat H2O","RandomForest","EvNE","Training","CA",14,14,1
"Strat H2O","RandomForest","EvNE","Training","CO-WY-UT-MT",12,8,0.666666666666667
"Strat H2O","RandomForest","EvNE","Training","NM-TX",12,10,0.833333333333333
"Strat H2O","RandomForest","EvNE","Training","NV",13,10,0.769230769230769
"Strat H2O","RandomForest","EvNE_SInm","Testing","AZ",5,5,1
"Strat H2O","RandomForest","EvNE_SInm","Testing","CA",3,3,1
"Strat H2O","RandomForest","EvNE_SInm","Testing","CO-WY-UT-MT",3,2,0.666666666666667
"Strat H2O","RandomForest","EvNE_SInm","Testing","NM-TX",2,2,1
"Strat H2O","RandomForest","EvNE_SInm","Testing","NV",4,4,1
"Strat H2O","RandomForest","EvNE_SInm","Training","AZ",21,15,0.714285714285714
"Strat H2O","RandomForest","EvNE_SInm","Training","CA",14,14,1
"Strat H2O","RandomForest","EvNE_SInm","Training","CO-WY-UT-MT",12,8,0.666666666666667
"Strat H2O","RandomForest","EvNE_SInm","Training","NM-TX",12,10,0.833333333333333
"Strat H2O","RandomForest","EvNE_SInm","Training","NV",13,11,0.846153846153846
"Strat H2O","RandomForest","EvNE_SIpnw","Testing","AZ",5,5,1
"Strat H2O","RandomForest","EvNE_SIpnw","Testing","CA",3,3,1
"Strat H2O","RandomForest","EvNE_SIpnw","Testing","CO-WY-UT-MT",3,2,0.666666666666667
"Strat H2O","RandomForest","EvNE_SIpnw","Testing","NM-TX",2,2,1
"Strat H2O","RandomForest","EvNE_SIpnw","Testing","NV",4,4,1
"Strat H2O","RandomForest","EvNE_SIpnw","Training","AZ",21,15,0.714285714285714
"Strat H2O","RandomForest","EvNE_SIpnw","Training","CA",14,14,1
"Strat H2O","RandomForest","EvNE_SIpnw","Training","CO-WY-UT-MT",12,8,0.666666666666667
"Strat H2O","RandomForest","EvNE_SIpnw","Training","NM-TX",12,9,0.75
"Strat H2O","RandomForest","EvNE_SIpnw","Training","NV",13,10,0.769230769230769
"Strat H2O","RandomForest","PnotE","Testing","NV",1,1,1
"Strat H2O","RandomForest","PnotE","Training","AZ",6,6,1
"Strat H2O","RandomForest","PnotE","Training","CA",5,5,1
"Strat H2O","RandomForest","PnotE","Training","CO-WY-UT-MT",3,3,1
"Strat H2O","RandomForest","PnotE","Training","NM-TX",5,5,1
"Strat H2O","RandomForest","PnotE","Training","NV",5,5,1
"Strat H2O","RandomForest","PvIvE","Testing","AZ",5,5,1
"Strat H2O","RandomForest","PvIvE","Testing","CA",3,0,0
"Strat H2O","RandomForest","PvIvE","Testing","CO-WY-UT-MT",3,2,0.666666666666667
"Strat H2O","RandomForest","PvIvE","Testing","NM-TX",2,2,1
"Strat H2O","RandomForest","PvIvE","Testing","NV",4,3,0.75
"Strat H2O","RandomForest","PvIvE","Training","AZ",21,12,0.571428571428571
"Strat H2O","RandomForest","PvIvE","Training","CA",14,11,0.785714285714286
"Strat H2O","RandomForest","PvIvE","Training","CO-WY-UT-MT",12,6,0.5
"Strat H2O","RandomForest","PvIvE","Training","NM-TX",12,8,0.666666666666667
"Strat H2O","RandomForest","PvIvE","Training","NV",13,6,0.461538461538462
"Strat H2O","RandomForest","PvIwet","Testing","AZ",1,1,1
"Strat H2O","RandomForest","PvIwet","Testing","CA",3,0,0
"Strat H2O","RandomForest","PvIwet","Testing","NM-TX",1,1,1
"Strat H2O","RandomForest","PvIwet","Testing","NV",3,2,0.666666666666667
"Strat H2O","RandomForest","PvIwet","Training","AZ",9,7,0.777777777777778
"Strat H2O","RandomForest","PvIwet","Training","CA",11,8,0.727272727272727
"Strat H2O","RandomForest","PvIwet","Training","CO-WY-UT-MT",4,2,0.5
"Strat H2O","RandomForest","PvIwet","Training","NM-TX",6,4,0.666666666666667
"Strat H2O","RandomForest","PvIwet","Training","NV",7,3,0.428571428571429
"Strat H2O","RandomForest","PvNP","Testing","AZ",5,5,1
"Strat H2O","RandomForest","PvNP","Testing","CA",3,0,0
"Strat H2O","RandomForest","PvNP","Testing","CO-WY-UT-MT",3,3,1
"Strat H2O","RandomForest","PvNP","Testing","NM-TX",2,2,1
"Strat H2O","RandomForest","PvNP","Testing","NV",4,3,0.75
"Strat H2O","RandomForest","PvNP","Training","AZ",21,19,0.904761904761905
"Strat H2O","RandomForest","PvNP","Training","CA",14,11,0.785714285714286
"Strat H2O","RandomForest","PvNP","Training","CO-WY-UT-MT",12,10,0.833333333333333
"Strat H2O","RandomForest","PvNP","Training","NM-TX",12,10,0.833333333333333
"Strat H2O","RandomForest","PvNP","Training","NV",13,9,0.692307692307692
"Strat H2O","Rpart","EnotP","Testing","AZ",2,2,1
"Strat H2O","Rpart","EnotP","Testing","CO-WY-UT-MT",1,1,1
"Strat H2O","Rpart","EnotP","Testing","NM-TX",1,1,1
"Strat H2O","Rpart","EnotP","Testing","NV",1,1,1
"Strat H2O","Rpart","EnotP","Training","AZ",10,10,1
"Strat H2O","Rpart","EnotP","Training","CA",3,3,1
"Strat H2O","Rpart","EnotP","Training","CO-WY-UT-MT",5,5,1
"Strat H2O","Rpart","EnotP","Training","NM-TX",4,4,1
"Strat H2O","Rpart","EnotP","Training","NV",3,3,1
"Strat H2O","Rpart","EvIdry","Testing","AZ",4,4,1
"Strat H2O","Rpart","EvIdry","Testing","CO-WY-UT-MT",3,2,0.666666666666667
"Strat H2O","Rpart","EvIdry","Testing","NM-TX",1,1,1
"Strat H2O","Rpart","EvIdry","Testing","NV",1,1,1
"Strat H2O","Rpart","EvIdry","Training","AZ",10,9,0.9
"Strat H2O","Rpart","EvIdry","Training","CA",3,3,1
"Strat H2O","Rpart","EvIdry","Training","CO-WY-UT-MT",8,6,0.75
"Strat H2O","Rpart","EvIdry","Training","NM-TX",6,6,1
"Strat H2O","Rpart","EvIdry","Training","NV",6,3,0.5
"Strat H2O","Rpart","EvNE","Testing","AZ",5,5,1
"Strat H2O","Rpart","EvNE","Testing","CA",3,3,1
"Strat H2O","Rpart","EvNE","Testing","CO-WY-UT-MT",3,2,0.666666666666667
"Strat H2O","Rpart","EvNE","Testing","NM-TX",2,2,1
"Strat H2O","Rpart","EvNE","Testing","NV",4,4,1
"Strat H2O","Rpart","EvNE","Training","AZ",21,18,0.857142857142857
"Strat H2O","Rpart","EvNE","Training","CA",14,14,1
"Strat H2O","Rpart","EvNE","Training","CO-WY-UT-MT",12,10,0.833333333333333
"Strat H2O","Rpart","EvNE","Training","NM-TX",12,12,1
"Strat H2O","Rpart","EvNE","Training","NV",13,10,0.769230769230769
"Strat H2O","Rpart","EvNE_SInm","Testing","AZ",5,5,1
"Strat H2O","Rpart","EvNE_SInm","Testing","CA",3,3,1
"Strat H2O","Rpart","EvNE_SInm","Testing","CO-WY-UT-MT",3,3,1
"Strat H2O","Rpart","EvNE_SInm","Testing","NM-TX",2,2,1
"Strat H2O","Rpart","EvNE_SInm","Testing","NV",4,4,1
"Strat H2O","Rpart","EvNE_SInm","Training","AZ",21,16,0.761904761904762
"Strat H2O","Rpart","EvNE_SInm","Training","CA",14,14,1
"Strat H2O","Rpart","EvNE_SInm","Training","CO-WY-UT-MT",12,10,0.833333333333333
"Strat H2O","Rpart","EvNE_SInm","Training","NM-TX",12,12,1
"Strat H2O","Rpart","EvNE_SInm","Training","NV",13,11,0.846153846153846
"Strat H2O","Rpart","EvNE_SIpnw","Testing","AZ",5,5,1
"Strat H2O","Rpart","EvNE_SIpnw","Testing","CA",3,3,1
"Strat H2O","Rpart","EvNE_SIpnw","Testing","CO-WY-UT-MT",3,3,1
"Strat H2O","Rpart","EvNE_SIpnw","Testing","NM-TX",2,2,1
"Strat H2O","Rpart","EvNE_SIpnw","Testing","NV",4,4,1
"Strat H2O","Rpart","EvNE_SIpnw","Training","AZ",21,17,0.80952380952381
"Strat H2O","Rpart","EvNE_SIpnw","Training","CA",14,14,1
"Strat H2O","Rpart","EvNE_SIpnw","Training","CO-WY-UT-MT",12,10,0.833333333333333
"Strat H2O","Rpart","EvNE_SIpnw","Training","NM-TX",12,11,0.916666666666667
"Strat H2O","Rpart","EvNE_SIpnw","Training","NV",13,10,0.769230769230769
"Strat H2O","Rpart","PnotE","Testing","NV",1,1,1
"Strat H2O","Rpart","PnotE","Training","AZ",6,6,1
"Strat H2O","Rpart","PnotE","Training","CA",5,5,1
"Strat H2O","Rpart","PnotE","Training","CO-WY-UT-MT",3,3,1
"Strat H2O","Rpart","PnotE","Training","NM-TX",5,5,1
"Strat H2O","Rpart","PnotE","Training","NV",5,5,1
"Strat H2O","Rpart","PvIvE","Testing","AZ",5,5,1
"Strat H2O","Rpart","PvIvE","Testing","CA",3,2,0.666666666666667
"Strat H2O","Rpart","PvIvE","Testing","CO-WY-UT-MT",3,2,0.666666666666667
"Strat H2O","Rpart","PvIvE","Testing","NM-TX",2,2,1
"Strat H2O","Rpart","PvIvE","Testing","NV",4,3,0.75
"Strat H2O","Rpart","PvIvE","Training","AZ",21,16,0.761904761904762
"Strat H2O","Rpart","PvIvE","Training","CA",14,10,0.714285714285714
"Strat H2O","Rpart","PvIvE","Training","CO-WY-UT-MT",12,9,0.75
"Strat H2O","Rpart","PvIvE","Training","NM-TX",12,11,0.916666666666667
"Strat H2O","Rpart","PvIvE","Training","NV",13,7,0.538461538461538
"Strat H2O","Rpart","PvIwet","Testing","AZ",1,1,1
"Strat H2O","Rpart","PvIwet","Testing","CA",3,2,0.666666666666667
"Strat H2O","Rpart","PvIwet","Testing","NM-TX",1,1,1
"Strat H2O","Rpart","PvIwet","Testing","NV",3,2,0.666666666666667
"Strat H2O","Rpart","PvIwet","Training","AZ",9,7,0.777777777777778
"Strat H2O","Rpart","PvIwet","Training","CA",11,7,0.636363636363636
"Strat H2O","Rpart","PvIwet","Training","CO-WY-UT-MT",4,3,0.75
"Strat H2O","Rpart","PvIwet","Training","NM-TX",6,5,0.833333333333333
"Strat H2O","Rpart","PvIwet","Training","NV",7,4,0.571428571428571
"Strat H2O","Rpart","PvNP","Testing","AZ",5,5,1
"Strat H2O","Rpart","PvNP","Testing","CA",3,2,0.666666666666667
"Strat H2O","Rpart","PvNP","Testing","CO-WY-UT-MT",3,3,1
"Strat H2O","Rpart","PvNP","Testing","NM-TX",2,2,1
"Strat H2O","Rpart","PvNP","Testing","NV",4,3,0.75
"Strat H2O","Rpart","PvNP","Training","AZ",21,19,0.904761904761905
"Strat H2O","Rpart","PvNP","Training","CA",14,10,0.714285714285714
"Strat H2O","Rpart","PvNP","Training","CO-WY-UT-MT",12,11,0.916666666666667
"Strat H2O","Rpart","PvNP","Training","NM-TX",12,11,0.916666666666667
"Strat H2O","Rpart","PvNP","Training","NV",13,10,0.769230769230769
"Strat H2O","RpartScore","EnotP","Testing","AZ",2,2,1
"Strat H2O","RpartScore","EnotP","Testing","CO-WY-UT-MT",1,1,1
"Strat H2O","RpartScore","EnotP","Testing","NM-TX",1,1,1
"Strat H2O","RpartScore","EnotP","Testing","NV",1,1,1
"Strat H2O","RpartScore","EnotP","Training","AZ",10,10,1
"Strat H2O","RpartScore","EnotP","Training","CA",3,3,1
"Strat H2O","RpartScore","EnotP","Training","CO-WY-UT-MT",5,5,1
"Strat H2O","RpartScore","EnotP","Training","NM-TX",4,4,1
"Strat H2O","RpartScore","EnotP","Training","NV",3,3,1
"Strat H2O","RpartScore","EvIdry","Testing","AZ",4,4,1
"Strat H2O","RpartScore","EvIdry","Testing","CO-WY-UT-MT",3,2,0.666666666666667
"Strat H2O","RpartScore","EvIdry","Testing","NM-TX",1,1,1
"Strat H2O","RpartScore","EvIdry","Testing","NV",1,1,1
"Strat H2O","RpartScore","EvIdry","Training","AZ",10,9,0.9
"Strat H2O","RpartScore","EvIdry","Training","CA",3,3,1
"Strat H2O","RpartScore","EvIdry","Training","CO-WY-UT-MT",8,6,0.75
"Strat H2O","RpartScore","EvIdry","Training","NM-TX",6,6,1
"Strat H2O","RpartScore","EvIdry","Training","NV",6,3,0.5
"Strat H2O","RpartScore","EvNE","Testing","AZ",5,5,1
"Strat H2O","RpartScore","EvNE","Testing","CA",3,3,1
"Strat H2O","RpartScore","EvNE","Testing","CO-WY-UT-MT",3,2,0.666666666666667
"Strat H2O","RpartScore","EvNE","Testing","NM-TX",2,2,1
"Strat H2O","RpartScore","EvNE","Testing","NV",4,4,1
"Strat H2O","RpartScore","EvNE","Training","AZ",21,18,0.857142857142857
"Strat H2O","RpartScore","EvNE","Training","CA",14,14,1
"Strat H2O","RpartScore","EvNE","Training","CO-WY-UT-MT",12,10,0.833333333333333
"Strat H2O","RpartScore","EvNE","Training","NM-TX",12,12,1
"Strat H2O","RpartScore","EvNE","Training","NV",13,10,0.769230769230769
"Strat H2O","RpartScore","EvNE_SInm","Testing","AZ",5,5,1
"Strat H2O","RpartScore","EvNE_SInm","Testing","CA",3,3,1
"Strat H2O","RpartScore","EvNE_SInm","Testing","CO-WY-UT-MT",3,3,1
"Strat H2O","RpartScore","EvNE_SInm","Testing","NM-TX",2,2,1
"Strat H2O","RpartScore","EvNE_SInm","Testing","NV",4,4,1
"Strat H2O","RpartScore","EvNE_SInm","Training","AZ",21,16,0.761904761904762
"Strat H2O","RpartScore","EvNE_SInm","Training","CA",14,14,1
"Strat H2O","RpartScore","EvNE_SInm","Training","CO-WY-UT-MT",12,10,0.833333333333333
"Strat H2O","RpartScore","EvNE_SInm","Training","NM-TX",12,12,1
"Strat H2O","RpartScore","EvNE_SInm","Training","NV",13,11,0.846153846153846
"Strat H2O","RpartScore","EvNE_SIpnw","Testing","AZ",5,5,1
"Strat H2O","RpartScore","EvNE_SIpnw","Testing","CA",3,3,1
"Strat H2O","RpartScore","EvNE_SIpnw","Testing","CO-WY-UT-MT",3,3,1
"Strat H2O","RpartScore","EvNE_SIpnw","Testing","NM-TX",2,2,1
"Strat H2O","RpartScore","EvNE_SIpnw","Testing","NV",4,4,1
"Strat H2O","RpartScore","EvNE_SIpnw","Training","AZ",21,17,0.80952380952381
"Strat H2O","RpartScore","EvNE_SIpnw","Training","CA",14,14,1
"Strat H2O","RpartScore","EvNE_SIpnw","Training","CO-WY-UT-MT",12,10,0.833333333333333
"Strat H2O","RpartScore","EvNE_SIpnw","Training","NM-TX",12,11,0.916666666666667
"Strat H2O","RpartScore","EvNE_SIpnw","Training","NV",13,10,0.769230769230769
"Strat H2O","RpartScore","PnotE","Testing","NV",1,1,1
"Strat H2O","RpartScore","PnotE","Training","AZ",6,6,1
"Strat H2O","RpartScore","PnotE","Training","CA",5,5,1
"Strat H2O","RpartScore","PnotE","Training","CO-WY-UT-MT",3,3,1
"Strat H2O","RpartScore","PnotE","Training","NM-TX",5,5,1
"Strat H2O","RpartScore","PnotE","Training","NV",5,5,1
"Strat H2O","RpartScore","PvIvE","Testing","AZ",5,5,1
"Strat H2O","RpartScore","PvIvE","Testing","CA",3,2,0.666666666666667
"Strat H2O","RpartScore","PvIvE","Testing","CO-WY-UT-MT",3,2,0.666666666666667
"Strat H2O","RpartScore","PvIvE","Testing","NM-TX",2,2,1
"Strat H2O","RpartScore","PvIvE","Testing","NV",4,2,0.5
"Strat H2O","RpartScore","PvIvE","Training","AZ",21,16,0.761904761904762
"Strat H2O","RpartScore","PvIvE","Training","CA",14,10,0.714285714285714
"Strat H2O","RpartScore","PvIvE","Training","CO-WY-UT-MT",12,9,0.75
"Strat H2O","RpartScore","PvIvE","Training","NM-TX",12,11,0.916666666666667
"Strat H2O","RpartScore","PvIvE","Training","NV",13,9,0.692307692307692
"Strat H2O","RpartScore","PvIwet","Testing","AZ",1,1,1
"Strat H2O","RpartScore","PvIwet","Testing","CA",3,2,0.666666666666667
"Strat H2O","RpartScore","PvIwet","Testing","NM-TX",1,1,1
"Strat H2O","RpartScore","PvIwet","Testing","NV",3,1,0.333333333333333
"Strat H2O","RpartScore","PvIwet","Training","AZ",9,7,0.777777777777778
"Strat H2O","RpartScore","PvIwet","Training","CA",11,7,0.636363636363636
"Strat H2O","RpartScore","PvIwet","Training","CO-WY-UT-MT",4,3,0.75
"Strat H2O","RpartScore","PvIwet","Training","NM-TX",6,5,0.833333333333333
"Strat H2O","RpartScore","PvIwet","Training","NV",7,6,0.857142857142857
"Strat H2O","RpartScore","PvNP","Testing","AZ",5,5,1
"Strat H2O","RpartScore","PvNP","Testing","CA",3,2,0.666666666666667
"Strat H2O","RpartScore","PvNP","Testing","CO-WY-UT-MT",3,3,1
"Strat H2O","RpartScore","PvNP","Testing","NM-TX",2,2,1
"Strat H2O","RpartScore","PvNP","Testing","NV",4,2,0.5
"Strat H2O","RpartScore","PvNP","Training","AZ",21,19,0.904761904761905
"Strat H2O","RpartScore","PvNP","Training","CA",14,10,0.714285714285714
"Strat H2O","RpartScore","PvNP","Training","CO-WY-UT-MT",12,11,0.916666666666667
"Strat H2O","RpartScore","PvNP","Training","NM-TX",12,11,0.916666666666667
"Strat H2O","RpartScore","PvNP","Training","NV",13,12,0.923076923076923
"Strat H2O SC","RandomForest","EnotP","Testing","AZ",1,1,1
"Strat H2O SC","RandomForest","EnotP","Testing","CO-WY-UT-MT",1,1,1
"Strat H2O SC","RandomForest","EnotP","Testing","NM-TX",2,2,1
"Strat H2O SC","RandomForest","EnotP","Testing","NV",2,2,1
"Strat H2O SC","RandomForest","EnotP","Training","AZ",11,11,1
"Strat H2O SC","RandomForest","EnotP","Training","CA",3,3,1
"Strat H2O SC","RandomForest","EnotP","Training","CO-WY-UT-MT",4,4,1
"Strat H2O SC","RandomForest","EnotP","Training","NM-TX",3,3,1
"Strat H2O SC","RandomForest","EnotP","Training","NV",2,2,1
"Strat H2O SC","RandomForest","EvIdry","Testing","AZ",3,1,0.333333333333333
"Strat H2O SC","RandomForest","EvIdry","Testing","CO-WY-UT-MT",2,1,0.5
"Strat H2O SC","RandomForest","EvIdry","Testing","NM-TX",2,2,1
"Strat H2O SC","RandomForest","EvIdry","Testing","NV",3,3,1
"Strat H2O SC","RandomForest","EvIdry","Training","AZ",11,9,0.818181818181818
"Strat H2O SC","RandomForest","EvIdry","Training","CA",3,3,1
"Strat H2O SC","RandomForest","EvIdry","Training","CO-WY-UT-MT",8,5,0.625
"Strat H2O SC","RandomForest","EvIdry","Training","NM-TX",5,3,0.6
"Strat H2O SC","RandomForest","EvIdry","Training","NV",4,2,0.5
"Strat H2O SC","RandomForest","EvNE","Testing","AZ",6,4,0.666666666666667
"Strat H2O SC","RandomForest","EvNE","Testing","CA",5,5,1
"Strat H2O SC","RandomForest","EvNE","Testing","CO-WY-UT-MT",2,1,0.5
"Strat H2O SC","RandomForest","EvNE","Testing","NM-TX",4,4,1
"Strat H2O SC","RandomForest","EvNE","Testing","NV",4,4,1
"Strat H2O SC","RandomForest","EvNE","Training","AZ",19,17,0.894736842105263
"Strat H2O SC","RandomForest","EvNE","Training","CA",12,12,1
"Strat H2O SC","RandomForest","EvNE","Training","CO-WY-UT-MT",12,9,0.75
"Strat H2O SC","RandomForest","EvNE","Training","NM-TX",10,8,0.8
"Strat H2O SC","RandomForest","EvNE","Training","NV",13,11,0.846153846153846
"Strat H2O SC","RandomForest","EvNE_SInm","Testing","AZ",6,3,0.5
"Strat H2O SC","RandomForest","EvNE_SInm","Testing","CA",5,5,1
"Strat H2O SC","RandomForest","EvNE_SInm","Testing","CO-WY-UT-MT",2,1,0.5
"Strat H2O SC","RandomForest","EvNE_SInm","Testing","NM-TX",4,4,1
"Strat H2O SC","RandomForest","EvNE_SInm","Testing","NV",4,4,1
"Strat H2O SC","RandomForest","EvNE_SInm","Training","AZ",19,16,0.842105263157895
"Strat H2O SC","RandomForest","EvNE_SInm","Training","CA",12,12,1
"Strat H2O SC","RandomForest","EvNE_SInm","Training","CO-WY-UT-MT",12,9,0.75
"Strat H2O SC","RandomForest","EvNE_SInm","Training","NM-TX",10,8,0.8
"Strat H2O SC","RandomForest","EvNE_SInm","Training","NV",13,11,0.846153846153846
"Strat H2O SC","RandomForest","EvNE_SIpnw","Testing","AZ",6,4,0.666666666666667
"Strat H2O SC","RandomForest","EvNE_SIpnw","Testing","CA",5,5,1
"Strat H2O SC","RandomForest","EvNE_SIpnw","Testing","CO-WY-UT-MT",2,1,0.5
"Strat H2O SC","RandomForest","EvNE_SIpnw","Testing","NM-TX",4,3,0.75
"Strat H2O SC","RandomForest","EvNE_SIpnw","Testing","NV",4,4,1
"Strat H2O SC","RandomForest","EvNE_SIpnw","Training","AZ",19,17,0.894736842105263
"Strat H2O SC","RandomForest","EvNE_SIpnw","Training","CA",12,12,1
"Strat H2O SC","RandomForest","EvNE_SIpnw","Training","CO-WY-UT-MT",12,9,0.75
"Strat H2O SC","RandomForest","EvNE_SIpnw","Training","NM-TX",10,8,0.8
"Strat H2O SC","RandomForest","EvNE_SIpnw","Training","NV",13,11,0.846153846153846
"Strat H2O SC","RandomForest","PnotE","Testing","AZ",2,2,1
